country,year,abaca__manila_hemp__raw_yield,agave_fibres__raw__n_e_c__yield,almond_yield,apples_yield,apricots_yield,areca_nuts_yield,artichokes_yield,asparagus_yield,avocados_yield,bambara_beans__dry_yield,banana_yield,barley_yield,bean_yield,beans__green_yield,blueberries_yield,broad_beans_and_horse_beans__green_yield,broad_beans_yield,buckwheat_yield,cabbages_yield,canary_seed_yield,carrots_and_turnips_yield,cashew_nuts_yield,cashewapple_yield,cassava_leaves_yield,cassava_yield,castor_oil_seed_yield,cauliflowers_and_broccoli_yield,cereals_n_e_c__yield,cereal_yield,cherries_yield,chestnut_yield,chickpeas_yield,chicory_roots_yield,chillies_and_peppers__green__capsicum_spp__and_pimenta_spp__yield,chillies_and_peppers_yield,cinnamon_and_cinnamon_tree_flowers__raw_yield,citrus_fruit_yield,cloves__whole_stems__raw_yield,cocoa_yield,coconuts_yield,coffee_yield,cow_peas_yield,cranberries_yield,cucumbers_and_gherkins_yield,currants_yield,dates_yield,edible_roots_and_tubers_with_high_starch_or_inulin_content__n_e_c__fresh_yield,eggplants_yield,fibre_crops__fibre_equivalent_yield,fibre_crops_yield,figs_yield,flax__raw_or_retted_yield,fonio_yield,fruit_yield,garlic_yield,ginger__raw_yield,gooseberries_yield,grapefruit_yield,grapes_yield,green_maize_yield,groundnut_yield,hazelnuts_yield,hempseed_yield,herbs__e_g__fennel__yield,hop_cones_yield,jojoba_seeds_yield,jute_yield,kapok_fruit_yield,karite_nuts_yield,kenaf__and_other_textile_bast_fibres__raw_or_retted_yield,kiwi_yield,kola_nuts_yield,leeks_yield,lemons_and_limes_yield,lentils_yield,lettuce_yield,linseed_yield,locust_beans__carobs__yield,lupins_yield,maize_yield,mangoes_yield,mate_leaves_yield,melon_yield,melonseed_yield,millet_yield,mixed_grains_yield,mustard_seed_yield,natural_rubber_in_primary_forms_yield,nutmeg__mace__cardamoms__raw_yield,oats_yield,oilcrops__cake_equivalent_yield,oilcrops__oil_equivalent_yield,okra_yield,olives_yield,onions_and_shallots__green_yield,onions_yield,orange_yield,other_berries_and_fruits_of_the_genus_vaccinium_n_e_c__yield,other_citrus_fruit__n_e_c__yield,other_fruits__n_e_c__yield,other_nuts__excluding_wild_edible_nuts_and_groundnuts__in_shell__n_e_c__yield,other_oil_seeds__n_e_c__yield,other_pome_fruits_yield,other_pulses_n_e_c__yield,other_stimulant__spice_and_aromatic_crops__n_e_c__yield,other_stone_fruits_yield,other_sugar_crops_n_e_c__yield,other_tropical_fruits__n_e_c__yield,other_vegetables__fresh_n_e_c__yield,oilpalm_yield,papayas_yield,peaches_and_nectarines_yield,pears_yield,pea_yield,peas__green_yield,pepper_yield,peppermint__spearmint_yield,persimmons_yield,pigeon_peas_yield,pineapples_yield,pistachios_yield,plantains_yield,plums_yield,poppy_seeds_yield,potato_yield,pulses_yield,pumpkins__squash_and_gourds_yield,pyrethrum__dried_flowers_yield,quinces_yield,quinoa_yield,ramie__raw_or_retted_yield,rapeseed_yield,raspberries_yield,rice_yield,roots_and_tubers_yield,rye_yield,safflower_seed_yield,cotton_yield,sesame_seed_yield,sisal__raw_yield,sorghum_yield,sour_cherries_yield,soybean_yield,spinach_yield,strawberries_yield,string_beans_yield,sugarbeet_yield,sugarcane_yield,sugar_crops_yield,sunflower_yield,sweet_potatoes_yield,tallowtree_seeds_yield,tangerines_yield,taro_yield,tea_yield,tobacco_yield,tomato_yield,treenuts_yield,triticale_yield,true_hemp__raw_or_retted_yield,tung_nuts_yield,vanilla__raw_yield,vegetables_yield,vetches_yield,walnuts_yield,watermelons_yield,wheat_yield,yams_yield,yautia_yield,barley_attainable_yield,cassava_attainable_yield,cotton_attainable_yield,groundnut_attainable_yield,maize_attainable_yield,millet_attainable_yield,oilpalm_attainable_yield,potato_attainable_yield,rapeseed_attainable_yield,rice_attainable_yield,rye_attainable_yield,sorghum_attainable_yield,soybean_attainable_yield,sugarbeet_attainable_yield,sugarcane_attainable_yield,sunflower_attainable_yield,wheat_attainable_yield,barley_yield_gap,cassava_yield_gap,cotton_yield_gap,groundnut_yield_gap,maize_yield_gap,millet_yield_gap,oilpalm_yield_gap,potato_yield_gap,rapeseed_yield_gap,rice_yield_gap,rye_yield_gap,sorghum_yield_gap,soybean_yield_gap,sugarbeet_yield_gap,sugarcane_yield_gap,sunflower_yield_gap,wheat_yield_gap
World,1993,0.6681,0.9673,0.87189996,8.5149,5.8655,1.2814,10.460199,3.8667998,6.8559,0.73759997,14.538799,2.2856,0.6584,6.9112,3.4278998,4.9736,1.6033,0.9722,22.8851,1.04,22.9265,0.43609998,2.3769999,,9.8502,0.8271,16.657,0.9644,2.7380998,5.461,2.5595999,0.66899997,27.4791,10.135099,1.2005,0.70519996,13.6057,0.18509999,0.47079998,4.5717998,0.5484,0.30519998,14.3777,15.5815,6.4606,6.0134,6.398,17.6362,0.6404,0.77089995,3.4787998,,0.65819997,9.433599,9.242,2.8336,6.6225996,20.266499,7.3657,7.467,1.2413,1.0357,0.2909,0.57559997,1.3999,0.41529998,1.8633,1.4686999,1.9333999,1.4736999,14.9499,0.7151,17.8401,13.7806,0.81369996,21.365599,0.6495,2.5145,1.2767,3.6306,7.6618,2.5098999,16.1988,0.7475,0.73719996,2.6922998,0.8157,0.8214,0.2803,1.8946999,0.8364,0.4226,4.9884996,1.4372,17.9809,14.7739,16.927599,7.1589,5.4853997,6.2135,1.2156,0.6874,,0.6527,1.5768,5.8613997,5.5204,7.226,13.886499,10.508699,18.0959,7.8176,8.994599,2.0040998,7.9588,0.6536,21.931799,4.9951,0.6473,21.215399,1.0426999,5.8596,3.9898,0.71279997,16.4065,0.8188,12.361199,0.66899997,8.421599,0.6415,1.3668,1.3179,4.7402,3.616,13.0896,2.0038,0.713,1.5784999,0.3409,0.7891,1.351,5.1106997,1.9361,13.271199,13.2007,6.9599,35.016,59.1964,51.2465,1.0661,14.3164,2.3167,10.1748,5.6621,,1.5769,25.889,0.9665,3.418,1.2795,2.8894,0.115499996,14.839399,1.1337,2.2573,16.9872,2.537,10.6858,5.8335,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.7944,7.2298,1.0715002,1.0287,3.7594,0.48280007,9.001301,13.0135,0.79209995,2.0340002,2.3162003,0.929,0.87389994,25.784,32.243603,0.75390005,2.103
World,1994,0.6961,0.9626,0.93479997,7.6303,6.4312,1.321,10.5559,4.0841,7.0319,0.6501,15.679899,2.2528,0.6522,6.7739997,3.2117999,5.1292996,1.4584,0.91319996,22.234299,1.1209999,21.9336,0.4878,2.3209,,9.8018,0.93549997,17.195099,0.9291,2.8226,5.5790997,2.7314,0.7166,28.3885,10.5054,1.231,0.7123,13.1723995,0.2041,0.46359998,4.6166,0.5839,0.3682,16.298,15.5237,6.0463,5.7999997,6.6278996,16.2662,0.66389996,0.8024,3.5337,,0.5808,9.3459,9.1677,2.475,6.4379997,19.0826,7.2830997,8.2653,1.3065,1.4958,0.32299998,0.5693,1.2332,0.7162,1.8216,1.4623,2.0746999,1.3425,15.420799,0.5811,18.1668,13.5025,0.8154,21.467,0.7337,2.3933,0.7931,4.112,8.029799,2.6634,16.557299,0.74549997,0.72819996,2.4752998,0.7456,0.8484,0.2777,1.8075,0.918,0.4459,6.2735996,1.4984,19.0759,14.7060995,15.7518,6.9614,5.5361,6.371,1.0476,0.7331,,0.6645,1.5234,6.0526,5.5559998,7.3048,14.3262,10.4003,18.1286,8.164599,8.6032,1.8730999,7.8761997,0.6209,22.4967,4.9157,0.7424,20.4308,0.8957,5.9072,3.8102,0.6555,14.851,0.8181,12.081699,0.62509996,9.0356,0.61219996,1.4017999,1.3203,4.9806,3.6611,12.3693,2.0444999,0.79789996,1.6524,0.3527,0.85389996,1.3611,4.1526,2.1825,13.499,14.546499,7.5045,32.304897,61.8085,52.410797,1.1863999,14.0104,2.3381999,10.5299,5.5916,,1.5232999,26.481699,1.0185,3.3899,1.4038,2.8961,0.1025,15.067699,1.1235,2.185,17.338299,2.4777,10.503699,7.052,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.8271999,7.2782,0.9976001,0.9635,3.2779999,0.49180007,9.1097,14.569,0.7896999,1.9889002,2.2755003,0.9189,0.62750006,28.495102,29.631504,0.6336001,2.1622999
World,1995,0.68799996,1.0397999,0.7001,7.7486,5.2202997,1.4067999,10.2411995,3.9717,7.2510996,1.1238999,15.6236,2.0455,0.6764,6.7812,3.5614998,5.488,1.5798,1.0433999,22.960499,1.0217,22.0915,0.494,2.3283,,9.8598995,0.87659997,17.666,0.76379997,2.7635999,5.2099,2.7312999,0.8013,31.9277,10.358399,1.2294999,0.72179997,13.6662,0.2252,0.4554,4.7437,0.57049996,0.3229,14.527699,15.8101,5.8686,5.8445997,6.8715997,16.1455,0.6379,0.8402,3.8493998,,0.64959997,9.504499,9.6264,2.531,6.0957,20.101,7.5628996,8.0205,1.3004999,1.3852999,0.4472,0.6034,1.3672,1.0,1.7724999,1.6585,1.9397999,1.3816,15.379399,0.57049996,18.3703,13.2056,0.8606,21.487,0.70989996,2.4234998,1.1737,3.8100998,7.7868996,2.8422,17.095299,0.76909995,0.71489996,2.8319,0.66569996,0.8599,0.2793,1.716,0.8754,0.4457,6.4258,1.3140999,18.928099,15.1851,16.5664,6.8750997,5.6450996,6.2181,1.0892999,0.73939997,,0.67289996,1.3665999,6.5994,6.1991997,7.7592998,13.582299,10.5997,18.9051,7.9091997,8.783,1.609,7.6222997,0.655,22.6381,4.7746,0.6439,19.707499,0.9938,6.112,3.6859,0.6112,15.321199,0.7989,12.4731,0.5649,8.528399,0.5816,1.5126,1.4225999,4.8578,3.6606,12.7525,2.1592999,0.7048,1.5984,0.3918,0.8587,1.2894,4.4853,2.0312,13.3734,13.9904995,7.2109,34.0541,63.0845,54.251297,1.2636,14.689899,2.3246999,10.759,6.3234997,,1.5171,26.6873,0.9418,3.6395,1.5591999,2.9246,0.1072,14.825299,0.928,2.1199,17.8367,2.4958,10.2766,7.1316,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,2.0345,7.2201004,1.0516001,0.96950006,3.5799,0.5051001,8.9103,14.098801,0.6874,1.9894001,2.1607003,0.9906,0.7788,26.7459,28.355503,0.55640006,2.1441998
World,1996,0.699,1.0454,0.8531,8.646999,6.2757998,1.3863,10.0141,3.9896998,7.5367,0.7966,15.1071,2.3579,0.6537,6.9199,3.4278,5.3968,1.5742999,1.0832,22.9699,1.1694,22.794699,0.5173,2.9968998,,9.7583,1.0110999,17.414999,0.8587,2.9420998,5.5587,2.5066,0.7096,34.2533,11.9601,1.3499,0.7208,13.4029,0.18509999,0.4867,4.6247997,0.6326,0.34309998,15.280499,16.4119,5.9944,5.7225,7.0573997,16.6652,0.65459996,0.82559997,3.5273,,0.6624,9.773399,10.1123,2.9380999,5.9512,19.435799,8.095,8.17,1.3929,1.3333,0.30879998,0.6001,1.4027,0.7163,1.8862,1.7709,1.9345,1.6373999,17.1418,0.5513,17.2257,13.4815,0.7988,21.3049,0.77279997,2.5549,1.1963999,4.2062,7.5986,2.4387999,18.371399,0.7277,0.792,2.8889,0.6947,0.8943,0.309,1.9625,0.89659995,0.46179998,6.549,1.9334999,18.9179,15.356,16.159399,6.7272,5.736,5.9923997,1.0888,0.7267,,0.7007,1.4746,6.6289997,6.3768997,7.5179,14.1391,10.6097,17.445,8.9086,8.9828,1.7032,7.5600996,0.63049996,23.3431,4.7978,0.6592,19.9872,1.0503,6.1829996,4.2339997,0.69159997,16.499899,0.7791,12.4959,0.46559998,8.9233,0.7003,1.5314,1.4035,4.7481,3.7856,13.2905,2.0679998,0.7852,1.6129999,0.3976,0.8562,1.5258,4.821,2.1316,13.570399,14.0666,7.7558,35.3429,63.0788,55.131798,1.2179999,15.314099,2.3246999,10.2252,6.3075,,1.5888,27.2825,0.98289996,3.6646,1.5805,3.0428998,0.1061,15.318,1.041,2.1207,19.4131,2.564,10.2019,7.1085,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.7221,7.3217,1.0370002,0.8771,3.1837997,0.42800003,8.9003,12.920101,0.70649993,1.8644001,2.2520003,0.7542,0.67840004,25.4571,28.361202,0.6020001,2.076
World,1997,0.7004,1.118,1.0149,9.127399,5.7644997,1.3844,10.967999,4.1463,7.9701996,0.6033,15.113,2.4515998,0.6382,6.8794,3.5767999,5.2219,1.4951999,1.2904999,22.8498,0.97969997,22.7712,0.466,2.9132,,10.096499,1.0047,17.8811,0.93359995,2.9945,5.0231,2.7594,0.7721,35.1051,12.3357,1.3377999,0.66929996,14.286699,0.17189999,0.46879998,4.711,0.6177,0.3357,15.948,15.9866,5.6137,5.6643,6.9393997,16.3419,0.6586,0.8936,3.4571,,0.6613,10.2395,9.6307,3.0298998,5.5154,19.8149,8.0696,8.3765,1.3123,1.2746999,0.35209998,0.6369,1.3906,0.8347,1.9149,1.7839999,1.9470999,1.5199,16.476799,0.5749,16.8206,13.3654995,0.8013,21.7864,0.7306,2.4977999,1.0885,4.1512,8.109799,3.0705,18.6413,0.89,0.7574,2.9009,0.6943,0.9026,0.311,2.0453,0.93689996,0.4716,6.6127,1.9340999,17.8678,15.203,17.0723,6.7735,6.0312,6.1154,1.1005,0.76739997,,0.7327,1.3656,6.5643997,6.9055,7.1952,14.0345,10.7697,19.2036,8.8527,7.5283,1.8723999,7.5569,0.66139996,20.9446,4.9005,0.7389,20.5838,0.831,6.2409997,4.5822997,0.57449996,16.0116,0.80579996,12.6236,0.4035,8.7108,0.7594,1.6441,1.5024999,4.8171997,3.8186998,12.888,2.3009999,0.81549996,1.6129,0.4008,0.9343,1.323,4.804,2.1564999,13.2996,14.5095,7.785,37.8715,64.0179,56.8472,1.245,13.2175,2.3249,11.9787,7.1684,,1.6631,26.2433,0.9676,3.6501,2.1325998,3.3539999,0.099999994,15.153,1.2707,2.1849,23.3741,2.7157,10.5468,7.3626,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6284001,6.9835005,1.0371001,0.9577,3.2388,0.46260005,8.7403,13.4084,0.60749996,1.8313003,2.0190003,0.957,0.6535001,22.928501,27.422104,0.57500005,1.9243
World,1998,0.7722,0.92859995,0.8242,9.5406,6.3275,1.4503,10.335,4.1998,8.0422,0.8249,15.174,2.4189,0.6738,7.0291,3.2099,5.3782997,1.5597,1.1502,22.161999,1.1132,21.8154,0.42479998,2.3792999,,9.8511,1.0325,18.0277,0.8007,3.0644999,5.0003,2.8165998,0.7757,24.9774,12.3206,1.4359,0.6975,13.6261,0.18969999,0.49499997,4.6784,0.6558,0.366,14.854799,15.7353,5.6917,6.3901997,6.9305,17.1365,0.6296,0.871,3.4401,,0.69949996,10.1193,9.5514,3.1908998,5.8559,19.2608,7.9315,8.514,1.4578999,1.6072999,0.3529,0.6788,1.3412,0.7,1.8147,1.7512,1.9355999,1.4363999,16.9484,0.5751,16.8542,13.0487995,0.81159997,20.7333,0.83629996,2.5699,1.2071999,4.4354997,6.9649997,3.2633,18.496,0.7872,0.7967,2.9155,0.7359,0.9055,0.2899,1.9581,0.9687,0.4741,6.2107,1.8554,17.7784,15.7039995,16.6407,6.4586997,6.1328998,6.6024,1.1003,0.7398,,0.69839996,1.4125999,6.7794,7.1993,6.9961996,13.8640995,10.2894,19.308899,9.314,10.2682,1.9010999,7.5059,0.691,22.744099,4.8099,0.5624,20.4118,1.2091,6.1450996,3.6239998,0.6624,15.8651,0.80759996,12.1741,0.4646,9.2973995,0.70339996,1.5857999,1.3777,5.0559,3.8179,12.868199,2.0521,0.92679995,1.5711,0.4118,0.79719996,1.4233999,4.3759,2.2561998,13.0421,14.4003,7.6338997,38.3936,64.8137,57.7397,1.2100999,14.6012,2.3188,10.656199,7.5252,,1.5681,26.0273,0.94869995,4.0139,1.7774999,3.1755998,0.1112,15.0884,0.9137,2.1118999,21.640799,2.7063,9.3772,7.5989,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6610999,7.2289,1.0789001,0.81210005,2.9545002,0.42330003,9.2206,13.5549,0.7322999,1.8321002,2.2679002,0.85660005,0.5538001,22.406399,26.626305,0.6099001,1.9336998
World,1999,0.7599,0.89989996,1.0299,10.130199,6.2267,1.3183,10.3373995,4.2648,8.0202,0.8609,16.1493,2.3996,0.7477,7.2585998,3.9517,5.8434,1.5401,1.0162,21.779,1.0467,21.7869,0.5351,2.4844,,10.047,0.8476,18.222,0.83449996,3.1049,5.52,3.0537,0.7758,30.759499,12.2238,1.3405,0.6586,13.9226,0.189,0.43359998,4.6879997,0.6611,0.3983,16.667,15.8185,5.2974997,5.9256997,6.9325,18.666,0.655,0.86609995,3.6197,,0.706,10.6557,9.7723,3.4733999,6.022,19.247799,8.444099,8.538199,1.4013,1.5532,0.504,0.6641,1.4212999,0.79999995,1.9041,1.7778,1.9269999,1.3766999,17.3816,0.56949997,18.1626,13.532,0.806,21.0528,0.835,2.7131999,1.4185,4.4255,7.1120996,3.5066998,19.4161,0.5707,0.7558,2.8465998,0.8286,0.9227,0.281,1.9241999,0.9612,0.4903,6.5604,1.6940999,19.007,15.7253,16.366499,6.4349,6.7395,6.5653996,1.3158,0.7675,,0.7409,1.7085999,7.036,7.2355,7.3733997,13.777699,11.4632,20.216799,10.410999,10.2237,1.846,7.56,0.6903,31.6952,4.8118,0.76309997,21.2118,0.69519997,5.9375,3.8887,0.5275,15.110399,0.84819996,11.7897,0.58349997,9.0275,0.7769,1.6319,1.5713999,5.1851997,3.8992999,12.816999,2.1318998,0.83809996,1.6319,0.3764,0.94769996,1.4355999,4.5703,2.1901,12.7126,14.7307,7.9497,39.5347,65.7125,58.882698,1.2267,15.1003,2.3322,12.1705,7.4895997,,1.6129,27.4404,1.0264,3.6441998,1.9439,3.2572,0.1117,15.337899,0.8641,2.1896,24.353899,2.7461998,9.8379,8.890699,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6803999,7.033,1.0181001,0.8687,2.9645,0.46420002,8.046801,14.309601,0.53859997,1.7507002,2.1881003,0.84440005,0.6199,21.2653,25.7275,0.5933001,1.8938
World,2000,0.76949996,0.85529995,0.8685,10.8124,6.5758996,1.364,10.828,4.3577,8.1987,0.71459997,15.0912,2.4542,0.73899996,7.2029996,3.8521,5.4138,1.5031999,1.0906,27.7272,0.95519996,21.8001,0.56729996,2.4965,,10.3754,0.7811,18.8184,0.8445,3.0677,5.6482997,3.2266998,0.7906,31.9884,12.9141,1.4403,0.7012,14.2148,0.1708,0.4385,4.8538,0.69979995,0.3694,15.294499,18.539,5.1205,6.1249,6.9428997,17.989899,0.67719996,0.8167,3.5877,,0.81409997,10.7084,10.220699,3.5626,5.6601,20.1343,8.7609,8.9776,1.4994,1.3508999,0.6552,0.6762,1.4045,0.79999995,1.9340999,1.9821999,1.9137,1.3261,14.8644,0.56619996,16.2708,13.719399,0.8745,21.5047,0.7701,2.7252998,0.9349,4.3236,6.9846997,3.1304998,19.552399,0.6141,0.74549997,2.2888,0.7078,0.9507,0.31219998,2.0733,0.974,0.49879998,6.2971,1.8743999,19.3996,16.1084,17.390999,6.7021,6.6145,6.5094,1.1529,0.8046,4.6471,0.7804,1.8206999,6.449,6.7269998,7.5291,14.6924,11.6276,20.7236,10.422,10.544499,1.7837,7.8627996,0.7511,20.966799,4.4396,0.7777,21.042599,1.2263,5.934,3.8534,0.5696,16.2194,0.843,12.1917,0.5434,8.981999,0.78499997,1.6934999,1.5277,5.0667,3.8904998,13.1977,2.0454,0.7517,1.6781,0.38079998,1.0921999,1.3572999,4.9136,2.1708,14.1908,14.468699,8.2708,41.6769,64.886,59.150497,1.2547,14.2581,2.3429,11.1800995,7.6236,,1.6136,28.4322,1.015,3.6620998,1.6033,3.2338998,0.1041,16.393799,1.0978,2.1725,24.3308,2.7316,9.8288,8.9157,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6257999,6.7046003,0.9719001,0.77059996,3.0664,0.47450006,7.8824005,13.2006,0.58229995,1.7595003,2.2746003,0.92270005,0.6392,19.1231,26.554,0.5653001,1.9083998
World,2001,0.78389996,0.8558,0.9201,11.012899,6.0945,1.3234,10.544499,4.4514,8.7044,0.78849995,15.796,2.519,0.76129997,7.6991997,4.3153,5.6953998,1.5023999,0.838,28.0453,0.7176,21.9608,0.5617,2.4651,,10.6788,0.80649996,18.6045,0.88519996,3.1304,5.27,3.1055999,0.73929995,29.5542,13.472799,1.4304,0.6619,14.1247,0.1938,0.45069999,4.8065,0.6946,0.4181,14.157,19.5523,5.1359997,6.2925,7.0306997,17.455599,0.69339997,0.8024,3.0654,,0.7797,10.8462,10.538099,3.7726,5.35,19.369999,8.3546,9.254,1.5518,1.7502999,0.5688,0.6003,1.5158,0.30969998,2.0391,1.9711,1.9003999,1.3572999,15.2654,0.566,16.0623,14.279099,0.81729996,21.4184,0.74079996,2.5734,1.0884,4.4776,7.0516996,3.4951,19.4708,0.59999996,0.8257,2.7914,0.68439996,0.9716,0.32619998,2.0781999,1.028,0.5097,6.0924997,1.8165,18.3692,16.2587,16.6391,6.6955,6.8581,6.4591,1.2277,0.7874,4.7058997,0.8703,1.5826,6.9507,6.7627997,7.0132,14.7734995,11.9046,24.159698,11.1326,10.6733,1.5022,7.7064996,0.76989996,15.384899,4.4686,0.6612,20.7854,0.644,6.1380997,4.1014,0.5984,15.7121,0.8328,12.5752,0.4459,8.9138,0.7229,1.7379999,1.5832,4.8708997,3.9517999,13.013,2.3604999,0.687,1.7405,0.44399998,0.8124,1.3708,4.6761,2.3061,14.3649,14.0287,8.2309,38.2803,64.4839,58.074097,1.1491,14.0703,2.3193998,12.318,7.3619,,1.5948,28.0134,1.0221,3.8063998,1.6649,2.9429,0.1201,16.3948,1.1969,2.1808999,25.593699,2.7417,9.7427,8.621099,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.5609999,6.4012003,0.9095001,0.71819997,2.9123998,0.39430004,7.6054,13.7079,0.5267999,1.6982002,1.9595003,0.90919995,0.50390005,22.5197,26.9561,0.6709001,1.8982999
World,2002,0.63809997,0.86139995,1.0933,11.0063,5.9516,1.4175,10.4373,4.7999,8.8661995,0.70269996,16.126299,2.5583,0.71959996,8.1296,3.6141,5.9154997,1.6091,0.885,27.8217,0.75589997,22.2778,0.5474,2.4459999,,10.8027,0.72279996,18.3829,0.93969995,3.1044998,6.0755997,3.2437,0.798,31.821499,13.5873995,1.3784,0.71709996,14.1851,0.22029999,0.4702,5.0176997,0.7608,0.42929998,15.0314,21.677599,4.5710998,6.1858997,7.001,18.045399,0.71889997,0.82839996,3.4348,,0.76229995,11.0362,11.3343,3.7656,4.8943996,18.0432,8.332399,9.2715,1.4406999,1.6309999,0.5394,0.54859996,1.5274,0.19999999,2.0154,1.9563999,1.8246,1.4103,14.971999,0.5697,15.225699,14.5898,0.7927,21.8951,0.7927,2.7903,0.7719,4.3905997,7.2356997,3.2308998,20.3041,0.6243,0.72169995,2.8672,0.6552,0.9938,0.3346,2.1069,1.0371,0.5198,6.2167997,1.8864,18.8438,16.6132,16.940899,6.5695,6.7489,6.5,1.1783,0.8517,4.9412,0.8064,1.864,6.5864,6.6928,7.3996997,14.5833,11.6177,23.8807,10.9035,10.9681,1.6025,7.1615996,0.807,20.0033,4.4019,0.7037,20.921299,1.1029,6.0309,4.1784,0.5212,16.4594,0.8135,12.9094,0.47169998,9.1128,0.8276,1.9137,1.5364,5.0573,3.8646998,13.374599,2.2997,0.755,1.7543,0.44889998,0.83849996,1.2932,4.2053,2.2925,14.9162,15.782599,8.538,43.059498,65.7969,60.3243,1.255,14.519799,2.3288,12.0821,7.2908998,,1.6502,29.422298,1.0702,3.6866,2.2816,2.7474,0.1331,16.6412,1.1895,2.2817,27.3293,2.7551,9.9593,8.5522995,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.5216999,6.2773,0.8957001,0.82930005,2.9994001,0.49830008,7.8923006,12.9606,0.57359993,1.7853003,2.0203001,0.98679996,0.5174999,17.740501,25.643105,0.56500006,1.8848999
World,2003,0.6917,0.87289995,1.0978,11.865399,6.2002,1.3119,10.3252,5.0913997,9.108399,0.69299996,16.107199,2.375,0.74189997,8.9383,3.7354,6.4182,1.6904,1.1967,28.220098,0.7976,22.9883,0.56619996,2.3904998,,10.7515,0.9122,18.425999,0.7991,3.0937,4.8782,3.3065999,0.73789996,32.968998,14.2085,1.6477,0.8333,13.934,0.28599998,0.4816,5.0593,0.6838,0.42,17.0298,22.2578,4.9091997,6.1615996,7.2539,17.7738,0.73109996,0.83709997,3.2635999,,0.7818,11.0798,12.0499,3.8493998,4.9249,18.306099,8.5331,9.3782,1.5871999,1.2964,0.5317,0.6958,1.4169999,0.9,2.0633,1.9598999,1.9304999,1.283,14.5203,0.5617,16.1463,15.1607,0.8409,22.3058,0.84279996,2.5021,1.3659999,4.461,7.9192996,3.2243,20.045399,0.6275,0.923,2.589,0.6691,1.0646,0.3245,2.1341999,1.0382,0.5305,6.3617997,2.0922,19.300299,16.5849,16.346699,6.9210997,6.7166996,6.9128,1.2859,0.80359995,4.5368,0.78389996,1.6345999,6.8973,7.4838996,7.1713,14.0218,12.2772,23.371,10.6917,11.2617,1.6133,7.1432,0.81479996,26.3246,4.1363997,0.68939996,21.2932,0.9536,6.0678997,4.5250998,0.55829996,16.442299,0.82369995,13.127299,0.56909996,8.94,0.8214,1.9252,1.5261999,4.7622,3.9559999,13.247499,2.1822999,0.8027,1.7982,0.4418,0.85029995,1.3305,4.5636997,2.2796,15.8508,16.1468,8.6623,41.1112,67.0676,61.200497,1.1696,14.129,2.3378,12.101399,7.3961997,,1.5821999,29.5521,1.0777999,3.0932,2.6613,2.7251,0.1138,16.5501,1.1593,2.4471998,25.7101,2.6513999,10.2073,10.7390995,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.7049999,6.3285,0.8518001,0.68280005,2.929,0.29700005,7.2328005,12.977701,0.58379996,1.6940002,2.1377003,0.94949996,0.53040004,19.6888,24.372406,0.65040004,1.9886
